"id_articulos";"activo";"serial_art";"plaqueta_art";"fecha_creacion";"fk_items";"fk_puesto";"fk_campaign";"fk_bodega";"fk_sede";"fk_tipo"
749;"1";"MJEVTXV";"024306";"2017-03-18";9;281;2;1;1;1
750;"1";"MJEDVFE";"024965";"2017-03-18";9;282;2;1;1;1
751;"1";"MJEDTPP";"024927";"2017-03-18";9;283;2;1;1;1
752;"1";"MJEDTWN";"024926";"2017-03-18";9;284;2;1;1;1
753;"1";"MJERDRX";"011192";"2017-03-18";9;285;2;1;1;1
754;"1";"MJEDVAW";"024925";"2017-03-18";9;286;2;1;1;1
755;"1";"MJ018Y11";"019742";"2017-03-18";12;287;2;1;1;1
756;"1";"MJEDTVZ";"024244";"2017-03-18";9;288;2;1;1;1
757;"1";"MJEDTTY";"010773";"2017-03-18";9;289;2;1;1;1
758;"1";"MJGMCND";"017203";"2017-03-18";9;290;2;1;1;1
759;"1";"MJPWH36";"024208";"2017-03-18";6;291;2;1;1;1
760;"1";"MJEDZD6";"024235";"2017-03-18";9;292;2;1;1;1
761;"1";"MJ02XN4E";"026057";"2017-03-18";1;293;2;1;1;1
762;"1";"MJEDVDF";"024203";"2017-03-18";9;294;2;1;1;1
763;"1";"MJPWH26";"014784";"2017-03-18";9;295;2;1;1;1
764;"1";"MJPWK76";"001868";"2017-03-18";6;296;2;1;1;1
765;"1";"MJEDVCE";"024924";"2017-03-18";9;297;2;1;1;1
766;"1";"10WZ35553406";"004018";"2017-03-18";13;763;2;1;1;3
767;"1";"REVISAR";"004249";"2017-03-18";13;764;2;1;1;3
768;"1";"15WZ522704VT";"024610";"2017-03-18";13;765;2;1;1;3
769;"1";"V1PR752";"010159";"2017-03-18";16;311;3;2;1;2
770;"1";"V1BCP67";"010160";"2017-03-18";16;312;3;2;1;2
771;"1";"REVISAR";"001904";"2017-03-18";99;768;3;2;1;0
772;"1";"V1PW192";"010157";"2017-03-18";16;313;3;2;1;2
773;"1";"V1PP804";"010158";"2017-03-18";16;314;3;2;1;2
774;"1";"V1PW210";"010161";"2017-03-18";16;315;3;2;1;2
775;"1";"V1PW212";"010162";"2017-03-18";16;316;3;2;1;2
776;"1";"CNC038NQJD";"002314";"2017-03-18";23;317;3;2;1;2
777;"1";"V1PW251";"010175";"2017-03-18";16;318;3;2;1;2
778;"1";"V1BMG20";"010174";"2017-03-18";16;319;3;2;1;2
779;"1";"V1PP824";"010177";"2017-03-18";16;320;3;2;1;2
780;"1";"V1BMG35";"010176";"2017-03-18";16;321;3;2;1;2
781;"1";"VNABY5X";"002311";"2017-03-18";19;322;3;2;1;2
782;"1";"V1BCP78";"010449";"2017-03-18";16;323;3;2;1;2
783;"1";"V255708";"000194";"2017-03-18";16;324;3;2;1;2
784;"1";"VNABWNK";"002212";"2017-03-18";19;325;3;2;1;2
785;"1";"V255706";"000200";"2017-03-18";16;326;3;2;1;2
786;"1";"V255551";"000086";"2017-03-18";16;327;3;2;1;2
787;"1";"CNC038NNR5";"002318";"2017-03-18";23;328;3;2;1;2
788;"1";"CNC038NP15";"002319";"2017-03-18";23;329;3;2;1;2
789;"1";"CNC038NNYC";"002320";"2017-03-18";23;330;3;2;1;2
790;"1";"CNC038NPJJ";"002321";"2017-03-18";23;331;3;2;1;2
791;"1";"CNC038NP5R";"002322";"2017-03-18";23;332;3;2;1;2
792;"1";"CNC038NQC6";"002323";"2017-03-18";23;333;3;2;1;2
793;"1";"CNC038NQBK";"002324";"2017-03-18";23;334;3;2;1;2
794;"1";"CNC038NQY2";"002325";"2017-03-18";23;335;3;2;1;2
795;"1";"CNC038NQ2L";"002326";"2017-03-18";23;336;3;2;1;2
796;"1";"CNC038NQJ5";"002327";"2017-03-18";23;337;3;2;1;2
797;"1";"CNC038NQCH";"002328";"2017-03-18";23;338;3;2;1;2
798;"1";"CNC038NQDD";"002188";"2017-03-18";23;339;3;2;1;2
799;"1";"CNC038NP5H";"002195";"2017-03-18";23;340;3;2;1;2
800;"1";"CNC038NQBD";"002197";"2017-03-18";23;341;3;2;1;2
801;"1";"CNC038NQJP";"002194";"2017-03-18";23;342;3;2;1;2
802;"1";"CNC038NP3G";"002190";"2017-03-18";23;343;3;2;1;2
803;"1";"V1BCP38";"008696";"2017-03-18";16;344;3;2;1;2
804;"1";"CNC038NQ94";"002193";"2017-03-18";23;345;3;2;1;2
805;"1";"CNC038NQJH";"002189";"2017-03-18";23;346;3;2;1;2
806;"1";"VNA4D8G";"001846";"2017-03-18";19;347;3;2;1;2
807;"1";"VNA4D86";"002351";"2017-03-18";19;348;3;2;1;2
808;"1";"V335830";"000325";"2017-03-18";17;349;3;2;1;2
809;"1";"V1ZT630";"010151";"2017-03-18";16;350;3;2;1;2
810;"1";"VNABY6B";"001750";"2017-03-18";19;351;3;2;1;2
811;"1";"V1PR707";"010093";"2017-03-18";16;352;3;2;1;2
812;"1";"V255697";"000080";"2017-03-18";16;353;3;2;1;2
813;"1";"CNC038NNTH";"002192";"2017-03-18";23;354;3;2;1;2
814;"1";"CNC038NR55";"002316";"2017-03-18";23;355;3;2;1;2
815;"1";"CNC038NP3B";"002317";"2017-03-18";23;356;3;2;1;2
816;"1";"V256670";"008748";"2017-03-18";16;357;3;2;1;2
817;"1";"VNABWP7";"002215";"2017-03-18";19;358;3;2;1;2
818;"1";"VNA4D66";"002273";"2017-03-18";19;359;3;2;1;2
819;"1";"VNA4D8A";"002275";"2017-03-18";19;360;3;2;1;2
820;"1";"VNA4D68";"002225";"2017-03-18";19;361;3;2;1;2
821;"1";"VNA4D5W";"002271";"2017-03-18";19;362;3;2;1;2
822;"1";"VNABY7M";"002227";"2017-03-18";19;363;3;2;1;2
823;"1";"VNABWNY";"002105";"2017-03-18";19;364;3;2;1;2
824;"1";"V1PP828";"010075";"2017-03-18";16;365;3;2;1;2
825;"1";"V1PR617";"024343";"2017-03-18";16;366;3;2;1;2
826;"1";"VNA4D6T";"002282";"2017-03-18";19;367;3;2;1;2
827;"1";"VNA4D6H";"002210";"2017-03-18";19;368;3;2;1;2
828;"1";"V1AWM12";"008712";"2017-03-18";16;369;3;2;1;2
829;"1";"V1ZT558";"008767";"2017-03-18";16;370;3;2;1;2
830;"1";"V1BMC02";"010010";"2017-03-18";16;371;3;2;1;2
832;"1";"VNABWNB";"002501";"2017-03-18";19;372;3;2;1;2
833;"1";"VNA4D80";"002277";"2017-03-18";19;373;3;2;1;2
834;"1";"VNA4D8F";"002280";"2017-03-18";19;374;3;2;1;2
835;"1";"VNAC1W8";"002297";"2017-03-18";19;375;3;2;1;2
836;"1";"VNABZHP";"002287";"2017-03-18";19;376;3;2;1;2
837;"1";"V1BMG33";"010134";"2017-03-18";16;377;3;2;1;2
838;"1";"VNABWPF";"002289";"2017-03-18";19;378;3;2;1;2
839;"1";"V1PC471";"008772";"2017-03-18";16;379;3;2;1;2
840;"1";"VNA4D71";"002237";"2017-03-18";19;380;3;2;1;2
841;"1";"V256671";"008709";"2017-03-18";16;381;3;2;1;2
842;"1";"VNABWPC";"002291";"2017-03-18";19;382;3;2;1;2
843;"1";"V256452";"000206";"2017-03-18";16;383;3;2;1;2
844;"1";"VNABWP0";"002299";"2017-03-18";19;384;3;2;1;2
845;"1";"VNABWP2";"002293";"2017-03-18";19;385;3;2;1;2
846;"1";"VNAC1V9";"002529";"2017-03-18";19;386;3;2;1;2
847;"1";"V255743";"000208";"2017-03-18";16;387;3;2;1;2
848;"1";"VNABY17";"002368";"2017-03-18";19;388;3;2;1;2
849;"1";"V256018";"008710";"2017-03-18";16;389;3;2;1;2
850;"1";"V1PC467";"008144";"2017-03-18";16;390;3;2;1;2
851;"1";"V256517";"008697";"2017-03-18";16;391;3;2;1;2
852;"1";"V1AWF93";"008782";"2017-03-18";16;392;3;2;1;2
853;"1";"V256009";"008703";"2017-03-18";16;393;3;2;1;2
854;"1";"V1BCR10";"010718";"2017-03-18";16;394;3;2;1;2
855;"1";"V1ZT542";"008146";"2017-03-18";16;395;3;2;1;2
856;"1";"V257153";"000198";"2017-03-18";16;396;3;2;1;2
857;"1";"VNAC21Z";"002503";"2017-03-18";19;397;3;2;1;2
858;"1";"V255717";"000122";"2017-03-18";16;398;3;2;1;2
859;"1";"V335827";"000329";"2017-03-18";16;399;3;2;1;2
860;"1";"V1BMG11";"008754";"2017-03-18";16;400;3;2;1;2
861;"1";"V1PR750";"010639";"2017-03-18";16;401;3;2;1;2
862;"1";"V1AWG66";"024120";"2017-03-18";16;402;3;2;1;2
863;"1";"V1ZT389";"008774";"2017-03-18";16;403;3;2;1;2
864;"1";"VNA4D65";"002247";"2017-03-18";19;404;3;2;1;2
865;"1";"V1PP821";"008147";"2017-03-18";16;405;3;2;1;2
866;"1";"VNA4D7P";"002355";"2017-03-18";19;406;3;2;1;2
867;"1";"VNAC1VK";"002366";"2017-03-18";19;407;3;2;1;2
868;"1";"VNABWNF";"002391";"2017-03-18";19;408;3;2;1;2
869;"1";"V1AWG63";"008140";"2017-03-18";16;409;3;2;1;2
870;"1";"V256669";"017515";"2017-03-18";16;410;3;2;1;2
871;"1";"VNA4D5Z";"002349";"2017-03-18";19;411;3;2;1;2
872;"1";"V1BMF92";"008759";"2017-03-18";16;412;3;2;1;2
873;"1";"V1AWG65";"008148";"2017-03-18";16;413;3;2;1;2
874;"1";"V1PC469";"008702";"2017-03-18";16;414;3;2;1;2
875;"1";"VNALZT1";"001424";"2017-03-18";19;415;3;2;1;2
876;"1";"VNABY7K";"002113";"2017-03-18";19;416;3;2;1;2
877;"1";"V1PC472";"008711";"2017-03-18";16;417;3;2;1;2
878;"1";"V1PV940";"010238";"2017-03-18";16;418;3;2;1;2
879;"1";"V1ZT572";"008766";"2017-03-18";16;419;3;2;1;2
880;"1";"V1AWD83";"008141";"2017-03-18";16;420;3;2;1;2
881;"1";"V1ZT636";"010350";"2017-03-18";16;421;3;2;1;2
882;"1";"V1A4D6G";"002261";"2017-03-18";19;422;3;2;1;2
883;"1";"V1PP890";"010125";"2017-03-18";16;423;3;2;1;2
884;"1";"VNA4D60";"002520";"2017-03-18";19;424;3;2;1;2
885;"1";"VNA4D8C";"002406";"2017-03-18";19;425;3;2;1;2
886;"1";"V1BMF73";"010065";"2017-03-18";16;426;3;2;1;2
887;"1";"VNA4D5X";"002258";"2017-03-18";19;427;3;2;1;2
888;"1";"VNA4D6D";"002255";"2017-03-18";19;428;3;2;1;2
889;"1";"VNA4CDX";"002253";"2017-03-18";19;429;3;2;1;2
890;"1";"VNA4D6F";"002251";"2017-03-18";19;430;3;2;1;2
891;"1";"VNA4D6B";"002249";"2017-03-18";19;431;3;2;1;2
892;"1";"VNA4D6F";"002241";"2017-03-18";19;432;3;2;1;2
893;"1";"VNALZT4";"002267";"2017-03-18";19;433;3;2;1;2
894;"1";"V1ALK65";"011114";"2017-03-18";16;434;3;2;1;2
895;"1";"V1PR662";"017477";"2017-03-18";16;435;3;2;1;2
896;"1";"CNT93363ZK";"024128";"2017-03-18";24;436;3;2;1;2
897;"1";"V1ZT567";"010128";"2017-03-18";16;437;3;2;1;2
898;"1";"VNA4D62";"002235";"2017-03-18";19;438;3;2;1;2
899;"1";"VNA4D89";"002233";"2017-03-18";99;895;3;2;1;0
900;"1";"VNA4D8D";"002231";"2017-03-18";19;439;3;2;1;2
901;"1";"VNABY6V";"002229";"2017-03-18";19;440;3;2;1;2
902;"1";"V1BMG30";"010153";"2017-03-18";16;441;3;2;1;2
903;"1";"VNA4D83";"002243";"2017-03-18";19;442;3;2;1;2
904;"1";"VNA4D6V";"002269";"2017-03-18";19;443;3;2;1;2
905;"1";"VNA4D6P";"002221";"2017-03-18";19;444;3;2;1;2
906;"1";"V1PC347";"008770";"2017-03-18";16;445;3;2;1;2
907;"1";"VNA4D6X";"002217";"2017-03-18";19;446;3;2;1;2
908;"1";"V1PW211";"010454";"2017-03-18";16;447;3;2;1;2
909;"1";"VNABY19";"000904";"2017-03-18";19;448;3;2;1;2
910;"1";"V1ZT606";"010118";"2017-03-18";16;449;3;2;1;2
911;"1";"VNA4D6R";"011315";"2017-03-18";19;450;3;2;1;2
912;"1";"V1PR722";"010127";"2017-03-18";16;451;3;2;1;2
913;"1";"CNC038NQJZ";"002020";"2017-03-18";23;452;3;2;1;2
914;"1";"V256531";"008698";"2017-03-18";16;453;3;2;1;2
915;"1";"VNABYMR";"001303";"2017-03-18";19;454;3;2;1;2
916;"1";"VNAC28X";"001454";"2017-03-18";19;455;3;2;1;2
917;"1";"VNABYNX";"000922";"2017-03-18";19;456;3;2;1;2
918;"1";"VNAC24Z";"000974";"2017-03-18";19;457;3;2;1;2
919;"1";"VNALZPP";"001154";"2017-03-18";19;458;3;2;1;2
920;"1";"V9-006Y65";"024837";"2017-03-18";20;459;3;2;1;2
921;"1";"V1ZT577";"010156";"2017-03-18";16;460;3;2;1;2
922;"1";"V1AZT563";"010207";"2017-03-18";16;461;3;2;1;2
923;"1";"VNAC1VP";"002516";"2017-03-18";19;462;3;2;1;2
924;"1";"V1BMG23";"010183";"2017-03-18";16;463;3;2;1;2
925;"1";"V1PP834";"010184";"2017-03-18";16;464;3;2;1;2
926;"1";"VNABY6H";"002524";"2017-03-18";19;465;3;2;1;2
927;"1";"V1BMG18";"010131";"2017-03-18";16;466;3;2;1;2
928;"1";"V1BCP63";"010152";"2017-03-18";16;467;3;2;1;2
929;"1";"VNABWN7";"002522";"2017-03-18";19;468;3;2;1;2
930;"1";"VNAC1R9";"002518";"2017-03-18";19;469;3;2;1;2
931;"1";"V1PR691";"010150";"2017-03-18";16;470;3;2;1;2
932;"1";"VNABY7B";"002313";"2017-03-18";19;471;3;2;1;2
933;"1";"V1ALK34";"010674";"2017-03-18";16;472;3;2;1;2
934;"1";"V1ZT598";"010206";"2017-03-18";16;473;3;2;1;2
935;"1";"VNABY61";"002401";"2017-03-18";19;474;3;2;1;2
936;"1";"V9-006YFD";"019843";"2017-03-18";20;475;3;2;1;2
937;"1";"V1ZT610";"010149";"2017-03-18";16;476;3;2;1;2
938;"1";"V1BM649";"010182";"2017-03-18";16;477;3;2;1;2
939;"1";"V1ZT619";"010181";"2017-03-18";16;478;3;2;1;2
940;"1";"V1BMD52";"010180";"2017-03-18";16;479;3;2;1;2
941;"1";"VNABWPK";"002397";"2017-03-18";19;480;3;2;1;2
942;"1";"VNA4D85";"002388";"2017-03-18";19;481;3;2;1;2
943;"1";"CNC038NQDO";"002207";"2017-03-18";23;482;3;2;1;2
944;"1";"VNABY6D";"002395";"2017-03-18";19;483;3;2;1;2
945;"1";"VNA4D63";"002239";"2017-03-18";19;484;3;2;1;2
946;"1";"V9-006YFC";"015712";"2017-03-18";20;485;3;2;1;2
947;"1";"V1BMG12";"010148";"2017-03-18";16;486;3;2;1;2
948;"1";"V1BMG02";"010155";"2017-03-18";16;487;3;2;1;2
949;"1";"V1ZT571";"010178";"2017-03-18";16;488;3;2;1;2
950;"1";"V9-006YG3";"019833";"2017-03-18";20;489;3;2;1;2
951;"1";"VNA4D5R";"002284";"2017-03-18";19;490;3;2;1;2
952;"1";"VNA4COB";"002263";"2017-03-18";19;491;3;2;1;2
953;"1";"VNABWNP";"002338";"2017-03-18";19;492;3;2;1;2
954;"1";"V9-006YFX";"019828";"2017-03-18";20;493;3;2;1;2
955;"1";"VNAC136";"002404";"2017-03-18";19;494;3;2;1;2
956;"1";"VNABWPR";"002399";"2017-03-18";19;495;3;2;1;2
957;"1";"V9-006YFR";"020635";"2017-03-18";20;496;3;2;1;2
